question,cluster_name
আমার আইডি করাতে সময় পিতার নামের বানানে একটি ভুল হয়ে গেছে। এখন আমি এই ভুলটি সংশোধন করতে চাই। কিন্তু কার সাথে যোগাযোগ করতে হবে তা আমি জানি না।,nameSpellingCorrection
ভোটার হওয়ার পর আমি চিপস কার্ড স্মার্ট কার্ড পাইনি,smartCardConversion
নতুন ভোটার হিসেবে আমি নরমাল অ্যানআইডি কার্ড পেয়েছি কিন্তু ডিজিটাল কার্ড কখন পাবো,websiteErrors
সমারট কার্ড খোয়া গেলে রিইস্যু করে কি আরেকটি স্মার্ট কার্ড পাবো,smartCardConversion
ভোটার স্থানান্তরের আবেদন করেছিলাম,faceVerificationCompleted
কার্ডে রক্ত রিলেটেড তথ্য ঠিক করতে কি করা লাগে,bloodGroupCorrection
কার্ড সংশোধনের সীমা কত,onlineApplicationProcess
স্বামী নাম যোগ করতে এনআইডি কার্ডে কি কি ডকুমেন্টস জমা দিতে হবে,nameCorrectionDocuments
স্থায়ী ঠিকানা আপডেট করার জন্য কতো টাকা জমা করতে হবে,addressChangeFees
আইফোন ব্যবহার করে এনআইডি ওয়ালেট ইনস্টল করার উপায় কী,mobileAppIssues
এনআইডি ওয়ালেট অ্যাপ আইফোনে কিভাবে পাবো,mobileAppIssues
আমার ন্যাশনাল আইডি কার্ডে স্থায়ী ঠিকানা বদল করতে কি কি কাগজপত্র দরকার হবে,addressUpdateProblems
রি-ইস্যু করার জন্য কত টাকা জমা দিতে হবে,reissueStatus
ভুল করে আবার ভোটার হয়ে গেছে,correctionErrors
স্মার্ট কার্ড মিসিং,smartCardConversion
ভুলক্রমে মাতাকে মৃত হিসেবে উল্লেখ করা হলে সংশোধনের জন্য কি কি সনদ দাখিল করতে হবে,deceasedRelativeInfo
আমার জাতীয় পরিচয়পত্র নষ্ট হয়ে গেছে,receiptLostDuplicates
কার্ডের ছবির সমস্যা হলে আমি কোথায় যোগাযোগ করব,photoTakenNoCard
ভোটার স্থানান্তরের পর পুনরায় কার্ড কীভাবে পাবো,websiteErrors
জন্ম সার্টিফিকেট নম্বর সংশোধন করতে কি কি কাগজপত্র জমা দিতে হয়,requiredDocuments
ঠিকানা পরিবর্তন হয়ে গেছে,onlineAddressInquiry
আমার অ্যান্ড্রয়েড ফোন নাই,mobileAppIssues
বিবাহের পর নাম যোগ করতে কি কি ডকুমেন্টস প্রস্তাব করবেন,nameCorrectionDocuments
এনআইডি পাওয়া আগেই হারিয়ে ফেলেছি কাগজ,receiptLostDuplicates
